Estado,Municipio,Parroquia,Centro,Número de Electores Esperados.,Número de Electores escrutados.,Número de Votos Escrutados.,Número Total de Votantes que votaron realmente.,Número total de Votos Válidos.,Número total de Votos Nulos.,Número de Actas Esperadas.,Número de Actas Procesadas.,ORLANDO CHIRINO,MARIA BOLIVAR,LUIS REYES,REINA SEQUERA,HENRIQUE CAPRILES RADONSKI,HUGO CHAVEZ
EDO. GUARICO,MP. CHAGUARAMAS,PQ. CHAGUARAMAS,ESCUELA BASICA BOLIVARIANA CHAGUARAMAS,N/A,3067,2362,2362,2296,66,N/A,6,0,1,1,16,1017,1261
EDO. GUARICO,MP. CHAGUARAMAS,PQ. CHAGUARAMAS,ESCUELA DC 22 EL ARBOLITO,N/A,341,247,247,237,10,N/A,1,0,0,0,1,98,138
EDO. GUARICO,MP. CHAGUARAMAS,PQ. CHAGUARAMAS,ESCUELA BASICA DC 57 SANTA EDELMIRA,N/A,428,322,322,312,10,N/A,1,0,1,0,2,43,266
EDO. GUARICO,MP. CHAGUARAMAS,PQ. CHAGUARAMAS,ESCUELA BASICA DC 6 SAN NICOLAS,N/A,260,241,241,233,8,N/A,1,0,0,0,1,35,197
EDO. GUARICO,MP. CHAGUARAMAS,PQ. CHAGUARAMAS,UNIDAD EDUCATIVA PRUDENCIO ESAA,N/A,288,237,237,220,17,N/A,1,1,0,0,0,64,155
EDO. GUARICO,MP. CHAGUARAMAS,PQ. CHAGUARAMAS,CONCENTRACIÓN ESCOLAR DC 5 LAS PIEDRAS,N/A,416,297,297,293,4,N/A,1,0,0,0,1,92,200
EDO. GUARICO,MP. CHAGUARAMAS,PQ. CHAGUARAMAS,CONCENTRACIÓN ESCOLAR DC 25 ROBLECITO,N/A,512,358,358,354,4,N/A,1,0,0,0,0,77,277
EDO. GUARICO,MP. CHAGUARAMAS,PQ. CHAGUARAMAS,JARDIN DE INFANCIA LAS MALVINAS,N/A,244,184,184,181,3,N/A,1,0,0,0,1,52,128
EDO. GUARICO,MP. CHAGUARAMAS,PQ. CHAGUARAMAS,ESCUELA ESTADAL DC 54 CASIANERO,N/A,438,341,341,340,1,N/A,1,0,0,0,0,96,244
EDO. GUARICO,MP. CHAGUARAMAS,PQ. CHAGUARAMAS,ESCUELA DC 19 PAJA BRAVA,N/A,1152,923,923,883,40,N/A,2,0,0,1,4,291,587
EDO. GUARICO,CE. ROSCIO,PQ. CANTAGALLO,UNIDAD EDUCATIVA BOLIVARIANA ROGELIA MAYO TORREALBA,N/A,1405,1182,1182,1172,10,N/A,3,0,0,0,6,367,799
EDO. GUARICO,CE. ROSCIO,PQ. CANTAGALLO,ESCUELA BOLIVARIANA AC 9 PASO PELAO,N/A,276,262,262,260,2,N/A,1,0,0,0,1,47,212
EDO. GUARICO,CE. ROSCIO,PQ. PARAPARA,GRUPO ESCOLAR BOLIVARIANO LUCIA ALVAREZ RIVERO,N/A,1424,1119,1119,1109,10,N/A,3,0,0,1,2,349,757
EDO. GUARICO,CE. ROSCIO,PQ. PARAPARA,PREESCOLAR BOLIVARIANO PARAPARA,N/A,197,167,167,167,0,N/A,1,0,0,0,1,33,133
EDO. GUARICO,CE. ROSCIO,PQ. PARAPARA,LICEO BOLIVARIANO JOAQUIN CRESPO,N/A,355,303,303,298,5,N/A,1,1,0,0,1,58,238
EDO. GUARICO,CE. ROSCIO,PQ. PARAPARA,ESCUELA ESTADAL CONCENTRADA AC 15,N/A,606,486,486,480,6,N/A,2,0,0,1,2,100,377
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,CENTRO DE EDUCACION INICIAL LOS LLANERITOS,N/A,79,76,76,76,0,N/A,1,0,0,0,0,34,42
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,CENTRO PREESCOLAR EDUCATIVO AÑO INTERNACIONAL DEL NIÑO NUCLEO OLGA DE BRUGUERA,N/A,615,543,543,536,7,N/A,2,0,0,0,4,126,406
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,UNIDAD EDUCATIVA NACIONAL RAFAEL CABRERA MALO,N/A,2652,2234,2234,2214,20,N/A,5,0,1,0,7,1232,974
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA RURAL  MONSEÑOR ENRIQUE RODRIGUEZ ALVAREZ,N/A,1718,1454,1454,1425,29,N/A,3,0,2,2,7,500,914
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA RURAL BOLIVARIANA AC 48 LAS MINAS,N/A,413,379,379,365,14,N/A,1,0,0,1,3,39,322
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA JOSE TOMAS LEAL,N/A,1456,1271,1271,1241,30,N/A,3,1,2,0,6,389,843
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,TALLER EDUCACION LABORAL GUARICO,N/A,808,693,693,686,7,N/A,2,2,1,0,6,286,391
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,LICEO BOLIVARIANO VICENTE EMILIO SOJO,N/A,3859,3290,3290,3236,54,N/A,7,0,0,0,13,1551,1672
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA GENERAL RAFAEL URDANETA,N/A,560,459,459,449,10,N/A,1,0,0,0,1,66,382
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,CENTRO DEL NIÑO Y LA FAMILIA LAS VEGAS,N/A,358,313,313,310,3,N/A,1,0,0,0,2,82,226
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA LERMITH HERNANDEZ,N/A,2927,2333,2333,2260,73,N/A,5,1,0,1,14,896,1348
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA ZULME AZUEJE SANTAELLA,N/A,1157,988,988,960,28,N/A,2,1,0,0,7,400,552
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA AC 24 CAMBURITO,N/A,339,258,258,256,2,N/A,1,1,0,0,1,62,192
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,CENTRO DE EDUCACIÓN INICIAL BOLIVARIANO LUISA CACERES DE ARISMENDI,N/A,459,398,398,386,12,N/A,1,0,0,0,3,129,254
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA BOLIVARIANA EDUARDO MENDEZ,N/A,3300,2789,2789,2741,48,N/A,6,0,2,1,16,990,1732
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA LICENCIADO FERDERICO BRITO FIGUEROA,N/A,481,427,427,423,4,N/A,1,0,0,0,2,110,311
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA JOSE ANTONIO PAEZ,N/A,1478,1214,1214,1185,29,N/A,3,0,0,1,10,299,875
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,PENITENCIARIA GENERAL DE VENEZUELA,N/A,247,118,118,115,3,N/A,1,0,0,0,1,28,86
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,CENTRO DE EDUCACION INICIAL JOSE DE LOS SANTOS PEREIRA,N/A,246,212,212,206,6,N/A,1,0,0,0,2,87,117
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA AMALIA DE LARA,N/A,3379,2829,2829,2763,66,N/A,6,1,2,1,10,885,1864
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA FEDERACION VENEZOLANA DE MAESTROS,N/A,4135,3442,3442,3397,45,N/A,8,1,5,3,27,1393,1968
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,NUCLEO INTEGRAL DE BIENESTAR ESTUDIANTIL,N/A,1161,954,954,942,12,N/A,2,0,2,1,5,548,386
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA NACIONAL REPUBLICA DEL BRASIL,N/A,4115,3407,3407,3349,58,N/A,8,0,1,1,20,1644,1683
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,CENTRO EDUCATIVO BOLIVARIANO INICIAL LOS LAURELES,N/A,1200,1020,1020,1006,14,N/A,3,0,0,1,5,390,610
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA BOLIVARIANA GENERAL JOAQUIN CRESPO,N/A,337,303,303,299,4,N/A,1,0,0,0,0,111,188
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,PRE ESCOLAR BOLIVARIANO EZEQUIEL ZAMORA,N/A,830,736,736,717,19,N/A,2,0,0,1,7,231,478
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA NACIONAL DOCTOR VICENTE PEÑA,N/A,1892,1568,1568,1555,13,N/A,4,0,1,0,13,931,610
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA ANDRES BELLO,N/A,2479,2039,2039,2000,39,N/A,5,1,1,1,12,757,1228
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA RURAL BOLIVARIANA AC 10 LUCIANERO,N/A,228,213,213,207,6,N/A,1,0,0,0,2,51,154
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,LICEO JUAN GERMAN ROSCIO,N/A,3654,3043,3043,3005,38,N/A,7,0,1,1,26,1782,1195
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA ANTONIO JOSE DE SUCRE,N/A,1896,1638,1638,1590,48,N/A,4,1,0,0,9,523,1057
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA JOSEFA MOLINA DE DUQUE,N/A,1944,1624,1624,1592,32,N/A,4,0,0,2,6,682,902
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA BOLIVARIANA FRANCISCO DE MIRANDA,N/A,1377,1158,1158,1137,21,N/A,3,0,1,0,9,340,787
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,UNIDAD EDUCATIVA NACIONAL JOSE FELIX RIBAS,N/A,2100,1805,1805,1783,22,N/A,4,0,2,0,16,999,766
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,UNIDAD EDUCATIVA NACIONAL PUENTE GUARICO,N/A,51,43,43,41,2,N/A,1,0,0,0,1,9,31
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,GRUPO ESCOLAR JOSE FELIX RIBAS,N/A,2994,2586,2586,2531,55,N/A,6,0,1,0,12,1393,1125
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,CENTRO PREESCOLAR AÑO INTERNACIONAL DEL NIÑO,N/A,924,755,755,746,9,N/A,2,0,0,1,8,332,405
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,JARDINES INTEGRADOS AL NER 015,N/A,280,222,222,221,1,N/A,1,0,1,0,2,60,158
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BOLIVARIANA FELIPE ANTONIO ACOSTA CARLES,N/A,575,497,497,484,13,N/A,1,0,0,1,1,101,381
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,RESIDENCIA DE ANCIANOS FRANCISCO LAZO MARTI,N/A,1955,1633,1633,1605,28,N/A,4,0,1,0,10,373,1221
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA JUAN ANTONIO PADILLA,N/A,2236,2007,2007,1982,25,N/A,4,1,2,0,4,1393,582
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,INTERNADO JUDICIAL LOS PINOS,N/A,518,189,189,188,1,N/A,1,1,0,0,1,19,167
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,GRUPO ESCOLAR JOSE DE LOS SANTOS PEREIRA,N/A,3323,2830,2830,2776,54,N/A,6,1,0,0,10,1240,1525
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA RURAL BOLIVARIA AC 19 LOS BAGRES,N/A,229,225,225,222,3,N/A,1,0,0,1,2,35,184
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,CICLO BASICO LUIS BARRIOS CRUZ,N/A,4015,3513,3513,3449,64,N/A,7,2,2,1,15,1599,1830
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,GRUPO ESCOLAR LIC. FRANCISCO ARANDA,N/A,3433,2919,2919,2846,73,N/A,6,1,1,0,15,1440,1389
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA BASICA RURAL BOLIVARIANA AC 41 EL CASTRERO,N/A,747,629,629,620,9,N/A,2,0,0,0,2,221,397
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,CENTRO DE EDUCACION INICIAL PREESCOLAR REPUBLICA DEL BRASIL,N/A,1095,972,972,956,16,N/A,2,1,0,0,5,418,532
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA ESTADAL PEDRO ZARAZA,N/A,2032,1663,1663,1634,29,N/A,4,0,1,1,6,399,1227
EDO. GUARICO,CE. ROSCIO,PQ.SAN JUAN DE LOS MORROS,ESCUELA CENTRO DE EDUCACION INICIAL BOLIVARIANO VALLECITO GUAFAL,N/A,1202,1099,1099,1086,13,N/A,3,0,0,1,6,400,679
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,ESCUELA DE EDUCACION INICIAL NACIONAL BOLIVARIANA MONSEÑOR ARTURO CELESTINO ALVAREZ,N/A,323,274,274,266,8,N/A,1,0,0,0,2,72,192
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,ESCUELA BOLIVARIANA BC 11 LA GUÁSIMA,N/A,335,292,292,287,5,N/A,1,0,0,0,1,51,235
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,CENTRO MOVIL,N/A,265,214,214,207,7,N/A,1,0,0,1,1,31,174
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,UNIDAD EDUCATIVA NACIONAL JULIAN MELLADO,N/A,2772,2233,2233,2180,53,N/A,5,1,0,2,12,714,1451
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,GRUPO ESCOLAR JUAN JOSE TOVAR,N/A,3396,2571,2571,2519,52,N/A,6,0,1,0,17,1071,1430
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,ESCUELA ESTADAL CONCENTRADA BC 3 LAGUNA SECA,N/A,322,246,246,237,9,N/A,1,0,0,0,1,45,191
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,LICEO ALBERTO ISAAC PADRA,N/A,1437,1242,1242,1227,15,N/A,3,0,1,2,9,355,860
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,ESCUELA DE EDUCACIÓN INICIAL ALICIA SANCHEZ ESAAC,N/A,461,400,400,390,10,N/A,1,0,0,0,2,58,330
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,INSTITUTO DE EDUCACION ESPECIAL SAN JUDAS TADEO,N/A,601,489,489,477,12,N/A,2,1,0,0,3,154,319
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,ESCUELA BOLIVARIANA LA CACHAMA,N/A,207,189,189,186,3,N/A,1,0,0,0,0,39,147
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,ESCUELA ESTADAL CONCENTRADA BC 7 LA FUNDACIÓN,N/A,195,145,145,143,2,N/A,1,0,1,0,0,8,134
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,ESCUELA BOLIVARIANA PUEBLO NUEVO,N/A,882,731,731,719,12,N/A,2,0,0,0,6,145,568
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,ESCUELA BOLIVARIANA NER 053 LAS LAJITAS,N/A,324,279,279,277,2,N/A,1,0,0,0,0,33,244
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,CENTRO DE EDUCACIÓN INICIAL EL TURPIAL,N/A,625,554,554,548,6,N/A,2,1,0,1,2,185,359
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,ESCUELA PRE VOCACIONAL DOCTOR JOSE CECILIO MONTILLA,N/A,2798,2220,2220,2187,33,N/A,5,0,1,2,6,832,1346
EDO. GUARICO,MP. MELLADO,PQ. EL SOMBRERO,ESCUELA BASICA CAMPO ALEGRE,N/A,2107,1719,1719,1681,38,N/A,4,0,1,1,10,340,1329
EDO. GUARICO,MP. MELLADO,PQ. SOSA,ESCUELA TECNICA AGROPECUARIA SOSA,N/A,961,779,779,770,9,N/A,2,0,0,0,3,325,442
EDO. GUARICO,MP. MELLADO,PQ. SOSA,ESCUELA BOLIVARIANA BC 9 LA JUANERA,N/A,196,183,183,179,4,N/A,1,0,0,0,0,23,156
EDO. GUARICO,MP.SAN GERONIMO DE G,PQ. CAZORLA,ESCUELA BASICA CONCENTRADA SAN JOSE,N/A,344,282,282,278,4,N/A,1,0,0,0,1,92,185
EDO. GUARICO,MP.SAN GERONIMO DE G,PQ. CAZORLA,ESCUELA CONCENTRADA   20 PASO DE HATO,N/A,989,673,673,664,9,N/A,2,0,0,0,2,214,448
EDO. GUARICO,MP.SAN GERONIMO DE G,PQ. CAZORLA,ESCUELA BASICA LA CHIPOLA,N/A,111,82,82,82,0,N/A,1,0,0,0,0,26,56
EDO. GUARICO,MP.SAN GERONIMO DE G,PQ. CAZORLA,UNIDAD EDUCATIVA LEONARDO INFANTE,N/A,1959,1296,1296,1283,13,N/A,4,0,0,1,7,499,776
EDO. GUARICO,MP.SAN GERONIMO DE G,PQ. CAZORLA,ESCUELA ESTADAL CC 46 MANGAS COBERAS,N/A,412,228,228,228,0,N/A,1,0,0,0,0,66,162
EDO. GUARICO,MP.SAN GERONIMO DE G,PQ. CAZORLA,ESCUELA ESTADAL CC 19 EL PERICO,N/A,466,341,341,332,9,N/A,1,0,0,0,0,84,248
EDO. GUARICO,MP.SAN GERONIMO DE G,PQ. GUAYABAL,ESCUELA ESTADAL C 56 MEDIA LUNA,N/A,275,187,187,183,4,N/A,1,0,0,0,1,61,121
EDO. GUARICO,MP.SAN GERONIMO DE G,PQ. GUAYABAL,ESCUELA BASICA ANDRES BELLO,N/A,290,257,257,253,4,N/A,1,0,0,1,2,51,199
EDO. GUARICO,MP.SAN GERONIMO DE G,PQ. GUAYABAL,ESCUELA ESTADAL C 07 SAMANCITO,N/A,224,158,158,151,7,N/A,1,0,0,0,1,27,123
EDO. GUARICO,MP.SAN GERONIMO DE G,PQ. GUAYABAL,GRUPO ESCOLAR CARLOS DEL POZO,N/A,5485,4178,4178,4101,77,N/A,10,0,0,5,28,1259,2809
EDO. GUARICO,MP.SAN GERONIMO DE G,PQ. GUAYABAL,ESCUELA ESTADAL CC 11 ORORAL,N/A,895,660,660,643,17,N/A,2,0,0,0,4,225,414
EDO. GUARICO,MP.SAN GERONIMO DE G,PQ. GUAYABAL,ESCUELA ESTADAL C 9 AGUA VERDE,N/A,832,589,589,586,3,N/A,2,0,0,0,3,139,444
EDO. GUARICO,MP.SAN GERONIMO DE G,PQ. GUAYABAL,UNIDAD EDUCATIVA DOCTOR JULIO DE ARMAS,N/A,1027,858,858,841,17,N/A,2,0,0,0,2,234,605
EDO. GUARICO,MP.SAN GERONIMO DE G,PQ. GUAYABAL,UNIDAD EDUCATIVA CC 49 CAMORUCO ESPAÑOLERO,N/A,200,155,155,154,1,N/A,1,0,0,0,0,55,99
EDO. GUARICO,MP. INFANTE,PQ. VALLE DE LA PASCUA,ESCUELA BASICA DC  21 EL BOSTERO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
