Estado,Municipio,Parroquia,Centro,Número de Electores Esperados.,Número de Electores escrutados.,Número de Votos Escrutados.,Número Total de Votantes que votaron realmente.,Número total de Votos Válidos.,Número total de Votos Nulos.,Número de Actas Esperadas.,Número de Actas Procesadas.,ORLANDO CHIRINO,MARIA BOLIVAR,LUIS REYES,REINA SEQUERA,HENRIQUE CAPRILES RADONSKI,HUGO CHAVEZ
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA DISTRITAL  ENRIQUE CHAUMER,N/A,4232,3370,3370,3314,56,N/A,8,3,4,1,12,1351,1943
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,CENTRO PRE ESCOLAR ARTURO MICHELENA I,N/A,425,389,389,383,6,N/A,1,1,0,0,1,130,251
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,PREESCOLAR ASISTENCIAL PROCER PEDRO CAMEJO,N/A,456,411,411,407,4,N/A,1,0,0,0,0,127,280
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,CENTRO DE SALUD INTEGRAL DOCTOR JOSÉ IZQUIERDO,N/A,1374,1087,1087,1074,13,N/A,3,0,0,1,4,477,592
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,AMBULATORIO NORTE,N/A,765,578,578,553,25,N/A,2,0,1,0,3,308,241
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,LICEO BOLIVARIANO LINO GALLARDO,N/A,3376,2753,2753,2678,75,N/A,6,0,4,1,9,1201,1463
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA PARROQUIAL NUESTRA SEÑORA DE COROMOTO,N/A,618,510,510,496,14,N/A,2,1,1,1,4,294,195
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA PRIVADA COLEGIO MODERNO,N/A,2602,2203,2203,2180,23,N/A,5,0,2,1,11,1127,1039
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,ESCUELA NACIOANL BASICA EL POLVORIN,N/A,193,172,172,167,5,N/A,1,0,0,0,1,54,112
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA DISTRITAL RIBAS,N/A,985,760,760,741,19,N/A,2,0,2,0,4,372,363
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA DISTRITAL UNITARIA NUMERO  44,N/A,441,396,396,389,7,N/A,1,0,4,0,1,117,267
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA PRIVADA COLEGIO AGUSTINIANO LA DIVINA PASTORA,N/A,2889,2424,2424,2379,45,N/A,5,0,2,2,9,1371,995
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA DISTRITAL ANTONIO VAAMONDE,N/A,649,552,552,544,8,N/A,2,0,3,0,4,257,280
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA COLEGIO LUZ Y SABER,N/A,659,586,586,575,11,N/A,2,0,1,0,3,218,353
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA PRIMAVERA,N/A,1031,859,859,835,24,N/A,2,0,1,0,5,444,385
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,JARDÍN DE INFANCIA DOCTORA  CARMEN VERÓNICA COELLO,N/A,774,628,628,617,11,N/A,2,0,2,0,2,225,388
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA ESTEBAN GIL BORGES,N/A,2061,1557,1557,1525,32,N/A,4,0,1,5,0,731,788
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA DISTRITAL URDANETA,N/A,1317,986,986,978,8,N/A,3,0,1,1,9,513,454
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA PRIVADA INSTITUTO SAN JUDAS TADEO,N/A,607,490,490,483,7,N/A,2,2,0,0,3,238,240
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CRUCITA DELGADO,N/A,3050,2472,2472,2418,54,N/A,6,2,1,2,15,1206,1192
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA DISTRITAL  ALBERTINA ANDRESSEN,N/A,637,473,473,464,9,N/A,2,0,0,1,1,158,304
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIVERSIDAD CATÓLICA SANTA ROSA,N/A,1284,1039,1039,1026,13,N/A,3,0,3,1,8,565,449
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA DISTRITAL JOSÉ LUÍS RAMOS,N/A,3679,2898,2898,2855,43,N/A,7,0,2,1,9,1212,1631
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,LICEO ROBERTO MARTINEZ CENTENO,N/A,3983,3386,3386,3257,129,N/A,7,3,5,2,23,772,2452
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,UNIDAD EDUCATIVA DISTRITAL MAURO PAEZ PUMAR,N/A,154,144,144,143,1,N/A,1,1,0,0,2,27,113
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,CENTRO DE SERVICIO SOCIAL DOCTOR JOAQUIN QUINTERO QUINTERO,N/A,1032,753,753,743,10,N/A,2,0,0,3,3,246,491
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,ESCUELA BASICA JOSE AGUSTIN MARQUIEGUI,N/A,2024,1730,1730,1710,20,N/A,4,0,2,0,5,991,712
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,CANTV CARICUAO,N/A,51,43,43,43,0,N/A,1,0,0,0,0,2,41
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,ESCUELA BASICA COLEGIO CARICUAO,N/A,2342,1955,1955,1932,23,N/A,5,0,3,0,15,1077,837
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,LICEO BOLIVARIANO BENITO JUAREZ,N/A,4205,3610,3610,3554,56,N/A,8,0,6,4,11,1816,1717
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,PREESCOLAR 19 DE MARZO,N/A,324,297,297,289,8,N/A,1,0,2,1,1,23,262
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,PRESCOLAR SAN CARLOS BORROMEO,N/A,1081,970,970,950,20,N/A,2,0,0,0,4,580,366
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,ANEXO UNIDAD EDUCATIVA NACIONAL DE CARICUAO,N/A,343,306,306,302,4,N/A,1,0,0,0,2,32,268
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,UNIDAD EDUCATIVA GUAYANA ESEQUIBA,N/A,3125,2583,2583,2553,30,N/A,6,0,4,0,10,1354,1185
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,MODULO DE BARRIO ADENTRO GUAICAIPURO,N/A,818,693,693,681,12,N/A,2,0,0,0,1,243,437
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,ASOSIACION CIVIL UNIDAD EDUCATIVA COLEGIO TIUNA,N/A,1424,1296,1296,1271,25,N/A,3,0,1,0,6,706,558
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,CENTRO PRESCOLAR LEONARDO RUIZ PINEDA,N/A,2111,1692,1692,1665,27,N/A,4,1,2,4,6,655,997
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,CASA DE LOS NIÑOS LOS VENADITOS,N/A,1046,892,892,871,21,N/A,2,0,2,1,3,481,384
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,LICEO BOLIVARIANO RAMON DIAZ SANCHEZ,N/A,2857,2360,2360,2323,37,N/A,5,1,2,1,12,1344,963
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,ESCUELA BASICA BOLIVARIANA MENCA DE LEONI,N/A,3399,2862,2862,2785,77,N/A,6,1,1,2,6,1193,1582
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,UNIDAD EDUCATIVA NACIONAL BOLIVARIANO LICEO CARICUAO,N/A,3460,2959,2959,2920,39,N/A,6,1,6,5,4,1828,1076
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,UNIDAD EDUCATIVA NACIOANL CIUDAD CUATRICENTERARIA,N/A,3564,2925,2925,2874,51,N/A,7,0,5,4,17,1385,1463
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,ESCUELA BOLIVARIANA MAESTRO JORGE RODRIGUEZ,N/A,378,337,337,329,8,N/A,1,1,0,0,3,101,224
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,CLINICA POPULAR CARICUAO,N/A,1409,1205,1205,1182,23,N/A,3,1,0,0,5,612,564
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA TOMAS VICENTE GONZALEZ,N/A,4869,4064,4064,3955,109,N/A,9,1,5,2,14,2108,1825
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,PREESCOLAR ASISTENCIAL NEGRA HIPOLITA,N/A,428,363,363,356,7,N/A,1,0,0,0,2,36,318
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,CASA COMUNAL ANTONIO JOSE DE SUCRE,N/A,581,480,480,475,5,N/A,1,0,0,0,2,78,395
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,MODULO LA MILAGROSA,N/A,370,317,317,315,2,N/A,1,0,0,0,0,72,243
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,CENTRO MUNICIPAL DE ATENCION INTEGRAL (CMAI) CARICUAO,N/A,502,435,435,424,11,N/A,1,0,1,0,2,127,294
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,CENTRO DE EDUCACION INCIAL CARICUAO II,N/A,1279,1108,1108,1080,28,N/A,3,0,2,2,2,422,652
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,UNIDAD EDUCATIVA NACIONAL CARICUAO,N/A,3027,2483,2483,2445,38,N/A,6,1,3,4,10,1094,1333
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,CENTRO POLIDEPORTIVO LUIS APARICIO,N/A,904,785,785,776,9,N/A,2,2,2,0,5,434,333
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,ESCUELA TECNICA FRANCISCO FAJARDO,N/A,7178,6040,6040,5929,111,N/A,13,3,7,7,28,2097,3787
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,ESCUELA BASICA COLEGIO NUESTRA SEÑORA DEL ROSARIO,N/A,1851,1614,1614,1594,20,N/A,4,1,2,0,13,993,585
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,AMBULATORIO 13 DE ABRIL,N/A,317,284,284,279,5,N/A,1,0,0,0,1,26,252
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,COLEGIO SAN AGUSTIN,N/A,7083,6188,6188,6069,119,N/A,13,1,7,6,24,3698,2333
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,ESCUELA BASICA NACIONAL CREACION UD 4,N/A,1778,1578,1578,1550,28,N/A,4,0,1,1,9,844,695
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,UNIDAD EDUCATIVA BOLIVARIANA A. VALERO HOSTOS,N/A,4188,3530,3530,3446,84,N/A,8,4,6,2,20,1417,1997
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,LICEO MILITAR GRAN MARISCAL DE AYACUCHO,N/A,605,494,494,482,12,N/A,2,0,0,0,2,62,418
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,TALLER DE EDUCACION LABORAL BOLIVARIANO CARICUAO,N/A,728,649,649,639,10,N/A,2,0,2,0,2,316,319
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,BIBLIOTECA PUBLICA AQUILES NAZOA,N/A,1855,1641,1641,1620,21,N/A,4,1,0,1,4,840,774
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,UNIDAD EDUCATIVA NACIOANL JOSE MANUEL NUÑEZ PONTE,N/A,4485,3680,3680,3595,85,N/A,8,1,3,6,20,1240,2325
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,ESCUELA BASICA NACIONAL CONCENTRADA Nº 45,N/A,807,647,647,638,9,N/A,2,0,2,0,3,124,509
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,UNIDA EDUCATIVA JOSE ALBERTO HERNANDEZ PARRA,N/A,3961,3325,3325,3272,53,N/A,7,0,3,0,16,1762,1491
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,UNIDAD EDUCATIVA BOLIVARIANA RAFAEL GUINAND PERAZA,N/A,2334,1978,1978,1936,42,N/A,4,0,1,0,7,787,1141
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,ESCUELA DE ESTUDIO DE ORDEN INTERNO DE LA GUARDIA NACIONAL,N/A,149,128,128,127,1,N/A,1,0,1,0,3,16,107
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,ESCUELA BÁSICA NACIONAL MANUEL CABRE,N/A,3141,2613,2613,2551,62,N/A,6,0,1,1,11,609,1929
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,UNIDAD EDUCATIVA PRIVADA CRUZ SALMERON ACOSTA,N/A,558,500,500,494,6,N/A,1,0,0,0,2,191,301
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,UNIDAD EDUCATIVA NACIONAL MARIA TABEROA,N/A,1450,1228,1228,1211,17,N/A,3,0,0,1,4,681,525
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,LICEO SAN AGUSTIN**,N/A,4378,3806,3806,3751,55,N/A,8,1,5,1,11,2328,1405
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,CENTRO METROPOLITANO  INSTITUTO NACIONAL DE CAPACITACION EDUCATIVA SOCIALISTA CARICUAO,N/A,541,475,475,465,10,N/A,1,0,0,0,3,205,257
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,UNIDAD EDUCATIVA MIREYA VANEGAS,N/A,3535,3020,3020,2982,38,N/A,7,0,3,3,10,1690,1276
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. CARICUAO,LICEO RAFAEL SEIJAS,N/A,3128,2621,2621,2586,35,N/A,6,1,0,0,10,1503,1072
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,CENTRO DE EDUCACION INICIAL SIMONCITO SAN MARTIN II,N/A,270,236,236,232,4,N/A,1,0,0,0,1,103,128
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,DESARROLLO URBANISTICO EL PARAISO,N/A,524,487,487,481,6,N/A,1,1,0,0,0,4,476
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,PRE ESCOLAR BARRIO BICENTENARIO,N/A,908,798,798,772,26,N/A,2,0,0,1,2,211,558
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,CENTRO DE ESTUDIOS DE TELECOMUNICACIONES ARTIGAS,N/A,2197,1723,1723,1680,43,N/A,4,1,1,0,12,739,927
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,ESCUELA BASICA DOÑA ROSALIA CAMPINS DE HERRERA,N/A,649,555,555,545,10,N/A,2,2,0,0,1,68,474
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,CENTRO DE EDUCACION INICIAL CARMEN SALLES,N/A,199,185,185,183,2,N/A,1,1,0,0,1,28,153
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,UNIDAD EDUCATIVA COLEGIO SAN JOSÉ DE TARBES,N/A,5293,4439,4439,4407,32,N/A,10,0,2,2,11,3525,867
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,INSTITUTO UNIVERSITARIO DE TECNOLOGIA INDUSTRIAL RODOLFO LOERO ARISMENDI,N/A,410,322,322,311,11,N/A,1,0,0,0,0,47,264
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,UNIDAD EDUCATIVA NACIONAL EDUARDO CREMA,N/A,1552,1196,1196,1184,12,N/A,3,2,3,0,12,761,406
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,LOMA ANDINA,N/A,369,316,316,310,6,N/A,1,0,0,0,1,49,260
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,LICEO BOLIVARIANO PABLO ACOSTA ORTIZ,N/A,1715,1400,1400,1366,34,N/A,3,1,4,2,8,607,744
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,CORPORACIÓN DE SERVICIOS GOBIERNO DEL DISTRITO CAPITAL,N/A,172,159,159,156,3,N/A,1,1,0,0,0,7,148
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,CICLO BÁSICO PABLO VILA,N/A,1718,1421,1421,1391,30,N/A,3,0,1,0,6,341,1043
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,ESCUELA BÁSICA NACIONAL JUAN RODRÍGUEZ SUÁREZ,N/A,2957,2333,2333,2300,33,N/A,6,1,0,3,7,1743,546
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,UNIDAD EDUCATIVA TALENTO DEPORTIVO LICEO CARACAS,N/A,2613,1996,1996,1966,30,N/A,5,1,4,0,18,1058,885
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,LICEO ANTONIO GUZMÁN BLANCO,N/A,2612,2013,2013,1986,27,N/A,5,0,0,0,17,1052,917
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,UNIDAD EDUCATIVA DISTRITAL  MATÍAS NÚÑEZ,N/A,4779,3815,3815,3770,45,N/A,9,0,2,3,5,2745,1015
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,CENTRO DE FORMACIÓN SOCIALISTA CAPACITACIÓN ESPECIAL,N/A,543,421,421,418,3,N/A,1,0,0,0,3,227,188
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,COLEGIO CIUDAD MARIANA DE CARACAS,N/A,1509,1177,1177,1167,10,N/A,3,0,0,0,2,956,209
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,UNIDAD EDUCATIVA COLEGIO TERESIANO NUESTRA SEÑORA DE COROMOTO,N/A,951,800,800,789,11,N/A,2,0,0,1,1,608,179
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,UNIDAD EDUCATIVA DISTRITAL VIRGINIA DE RUIZ,N/A,472,434,434,424,10,N/A,1,0,0,0,1,73,350
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,CENTRO DE EDUCACIÓN INICIAL PREESCOLAR  BOLIVARIANO EL SEMILLERO,N/A,479,430,430,424,6,N/A,1,0,0,0,1,264,159
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,UNIDAD EDUCATIVA DISTRITAL  MARIO BRICEO IRAGORRY,N/A,3494,2865,2865,2820,45,N/A,6,1,1,2,15,904,1897
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,ESCUELA TÉCNICA COMERCIAL LUÍS RAZETTI,N/A,3449,2889,2889,2847,42,N/A,6,2,4,3,17,1115,1706
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,UNIDAD EDUCATIVA COLEGIO SANTA MARIA MICAELA,N/A,2288,1692,1692,1679,13,N/A,4,1,3,0,7,1489,179
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,UNIDAD EDUCATIVA SANTA ELENA,N/A,1074,924,924,921,3,N/A,2,0,0,1,2,749,169
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,ESTADIUM NACIONAL BRIGIDO IRIARTE,N/A,3103,2420,2420,2388,32,N/A,6,1,3,0,6,1844,534
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,INSTITUTO UNIVERSITARIO PEDAGÓGICO DE CARACAS,N/A,3636,2687,2687,2639,48,N/A,7,0,6,0,9,1653,971
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,UNIDAD EDUCATIVA DISTRITAL CONSUELO NAVAS TOVAR,N/A,2941,1990,1990,1915,75,N/A,6,0,3,0,6,778,1128
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,CENTRO AMBULATORIO ANDRÉS ELOY BLANCO,N/A,786,686,686,668,18,N/A,2,0,2,0,7,257,402
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,UNIDAD EDUCATIVA COLEGIO SAN AGUSTÍN,N/A,4513,3820,3820,3796,24,N/A,8,1,2,0,6,3203,584
DTTO. CAPITAL,CE. BLVNO LIBERTADOR,PQ. EL PARAISO,UNIDAD EDUCATIVA COLEGIO MIGUEL ÁNGEL,N/A,2557,2171,2171,2143,28,N/A,5,0,2,2,8,1588,543
