Estado,Municipio,Parroquia,Centro,Número de Electores Esperados.,Número de Electores escrutados.,Número de Votos Escrutados.,Número Total de Votantes que votaron realmente.,Número total de Votos Válidos.,Número total de Votos Nulos.,Número de Actas Esperadas.,Número de Actas Procesadas.,ORLANDO CHIRINO,MARIA BOLIVAR,LUIS REYES,REINA SEQUERA,HENRIQUE CAPRILES RADONSKI,HUGO CHAVEZ
EDO. DELTA AMAC,CE. TUCUPITA,PQ. MONS. ARGIMIRO GARCIA,LICEO DIONISIO LOPEZ ORIHUELA,N/A,1686,1399,1399,1366,33,N/A,3,0,0,1,16,717,632
EDO. DELTA AMAC,CE. TUCUPITA,PQ. MONS. ARGIMIRO GARCIA,GRUPO ESCOLAR CEFERINO ROJAS DIAZ,N/A,1906,1608,1608,1568,40,N/A,4,0,0,1,19,758,790
EDO. DELTA AMAC,CE. TUCUPITA,PQ. MONS. ARGIMIRO GARCIA,GRUPO ESCOLAR TARCISIA DE ROMERO,N/A,1844,1581,1581,1549,32,N/A,4,0,0,0,13,798,738
EDO. DELTA AMAC,CE. TUCUPITA,PQ. MONS. ARGIMIRO GARCIA,CENTRO EDUCATIVO INTEGRAL MAYASHITA,N/A,1160,967,967,941,26,N/A,2,0,0,2,5,299,635
EDO. DELTA AMAC,CE. TUCUPITA,PQ. MONS. ARGIMIRO GARCIA,ASOC. CIVIL SOCIAL CULTURA Y DESARROLLO,N/A,196,169,169,165,4,N/A,1,0,0,0,2,53,110
EDO. DELTA AMAC,CE. TUCUPITA,PQ. LEONARDO RUIZ PINEDA,SINDICATO UNICO DEL MAGISTERIO,N/A,938,816,816,782,34,N/A,2,0,1,2,8,339,432
EDO. DELTA AMAC,CE. TUCUPITA,PQ. LEONARDO RUIZ PINEDA,GRUPO ESCOLAR JUAN VICENTE GONZALEZ,N/A,1864,1509,1509,1469,40,N/A,4,0,0,4,14,643,808
EDO. DELTA AMAC,CE. TUCUPITA,PQ. LEONARDO RUIZ PINEDA,CICLO BASICO ANIBAL ROJAS PEREZ,N/A,1013,831,831,808,23,N/A,2,0,0,0,14,441,353
EDO. DELTA AMAC,CE. TUCUPITA,PQ. LEONARDO RUIZ PINEDA,GIMNASIO CUBIERTO TUCUPITA,N/A,1627,1302,1302,1244,58,N/A,3,0,0,0,10,587,647
EDO. DELTA AMAC,CE. TUCUPITA,PQ. LEONARDO RUIZ PINEDA,CASA COMUNAL JOSE ANGEL TABLANTE,N/A,390,347,347,343,4,N/A,1,0,0,0,3,46,294
EDO. DELTA AMAC,CE. TUCUPITA,PQ. LEONARDO RUIZ PINEDA,SIMONCITO BOLIVARIANO DIVINO NIÑO,N/A,615,567,567,552,15,N/A,2,0,0,0,13,135,404
EDO. DELTA AMAC,CE. TUCUPITA,PQ. LEONARDO RUIZ PINEDA,GRUPO ESCOLAR CELESTINO PERAZA,N/A,1465,1228,1228,1200,28,N/A,3,1,1,1,11,577,609
EDO. DELTA AMAC,MP. PEDERNALES,PQ. PEDERNALES,ESCUELA CONCENTRADA NUMERO 55,N/A,719,450,450,444,6,N/A,2,0,0,0,0,163,281
EDO. DELTA AMAC,MP. PEDERNALES,PQ. PEDERNALES,ESCUELA CONCENTRADA SIN NUMERO,N/A,1157,708,708,696,12,N/A,2,0,1,0,1,121,573
EDO. DELTA AMAC,MP. PEDERNALES,PQ. PEDERNALES,ESCUELA CONCENTRADA SIN NUMERO GUINAMORENA,N/A,528,306,306,304,2,N/A,1,0,0,0,1,57,246
EDO. DELTA AMAC,MP. PEDERNALES,PQ. PEDERNALES,ESCUELA SAMUEL DARIO MALDONADO,N/A,2764,1581,1581,1550,31,N/A,5,0,0,0,6,338,1206
EDO. DELTA AMAC,MP. PEDERNALES,PQ. LUIS B PRIETO FIGUERO,ESCUELA CONCENTRADA NUMERO 121,N/A,531,264,264,264,0,N/A,1,0,0,0,0,52,212
EDO. DELTA AMAC,MP. PEDERNALES,PQ. LUIS B PRIETO FIGUERO,ESCUELA GRADUADA CAPURE,N/A,1084,704,704,688,16,N/A,2,0,1,0,8,183,496
EDO. DELTA AMAC,MP. PEDERNALES,PQ. LUIS B PRIETO FIGUERO,ESCUELA CONCENTRADA SIN NUMERO GUARANOKO,N/A,716,505,505,502,3,N/A,2,0,0,0,0,29,473
EDO. DELTA AMAC,MP. PEDERNALES,PQ. LUIS B PRIETO FIGUERO,ESCUELA CONCENTRADA SIN NUMERO,N/A,637,485,485,477,8,N/A,2,0,0,0,2,112,363
EDO. DELTA AMAC,MP. PEDERNALES,PQ. LUIS B PRIETO FIGUERO,ESCUELA CONCENTRADA SIN NUMERO PEPEINA,N/A,559,355,355,349,6,N/A,1,0,0,1,3,84,261
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. SANTOS DE ABELGAS,ESCUELA UNITARIA SIN NUMERO EL REMANSO,N/A,270,213,213,212,1,N/A,1,0,0,0,0,16,196
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. SANTOS DE ABELGAS,GRUPO ESCOLAR DIVINA PASTORA,N/A,624,445,445,437,8,N/A,2,0,0,0,0,82,355
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. SANTOS DE ABELGAS,ESCUELA UNITARIA SIN NUMERO JANAMANA,N/A,118,77,77,77,0,N/A,1,0,0,0,2,4,71
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. SANTOS DE ABELGAS,ESCUELA UNITARIA SIN NUMERO SANTA ROSA,N/A,161,124,124,123,1,N/A,1,0,0,0,0,19,104
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. MANUEL RENAUD,ESCUELA CONCENTRADA NUMERO 57,N/A,938,696,696,693,3,N/A,2,0,0,0,2,61,630
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. MANUEL RENAUD,ESCUELA CONCENTRADA NUMERO 66,N/A,580,441,441,433,8,N/A,1,1,0,1,5,148,278
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. MANUEL RENAUD,UNIDAD EDUCATIVA SIGUANI,N/A,225,193,193,193,0,N/A,1,0,0,0,0,0,193
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. MANUEL RENAUD,ESCUELA CONCENTRADA SIN NUMERO DIARUKABANOKO,N/A,185,136,136,136,0,N/A,1,0,0,0,0,28,108
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. MANUEL RENAUD,ESCUELA CONCENTRADA SIN NUMERO KOBERUNA,N/A,252,190,190,189,1,N/A,1,2,0,0,0,38,149
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. MANUEL RENAUD,ESCUELA CONCENTRADA SIN NUMERO ARAGUABISI,N/A,682,522,522,522,0,N/A,2,0,1,0,0,7,514
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. MANUEL RENAUD,ESCUELA CONCENTRADA NUMERO 94,N/A,1370,742,742,738,4,N/A,3,0,0,1,2,45,690
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. MANUEL RENAUD,ESCUELA CONCENTRADA SIN NUMERO BARAKATAINA,N/A,168,113,113,109,4,N/A,1,0,1,1,0,39,68
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. ANICETO LUGO,ESCUELA UNITARIA SIN NUMERO,N/A,348,210,210,208,2,N/A,1,0,0,0,6,14,188
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. ANICETO LUGO,ESCUELA CONCENTRADA SIN NUMERO,N/A,100,22,22,22,0,N/A,1,0,0,0,0,5,17
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. ANICETO LUGO,ESCUELA NACIONAL NUMERO 95,N/A,1360,490,490,488,2,N/A,3,0,0,1,1,52,434
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. ALMIRANTE LUIS BRION,ESCUELA CONCENTRADA NUMERO 125,N/A,109,74,74,72,2,N/A,1,0,0,0,0,9,63
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. ALMIRANTE LUIS BRION,ESCUELA UNITARIA NUMERO 123,N/A,194,131,131,131,0,N/A,1,0,0,0,0,6,125
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. ALMIRANTE LUIS BRION,ESCUELA UNITARIA SIN NUMERO,N/A,239,171,171,169,2,N/A,1,0,0,0,0,17,152
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. ALMIRANTE LUIS BRION,ESCUELA UNITARIA NUMERO 21,N/A,316,172,172,171,1,N/A,1,0,0,0,1,10,160
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. ALMIRANTE LUIS BRION,GRUPO ESCOLAR ISLA DE GUASINA,N/A,343,220,220,218,2,N/A,1,0,0,0,1,63,154
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. ALMIRANTE LUIS BRION,ESCUELA CONCENTRADA NUMERO 14,N/A,211,138,138,135,3,N/A,1,0,0,0,1,12,122
EDO. DELTA AMAC,MP. ANTONIO DIAZ,PQ. PADRE BARRAL,ESCUELA SAN FRANCISCO DE GUAYO,N/A,2836,1447,1447,1421,26,N/A,5,1,0,3,2,160,1255
