Estado,Municipio,Parroquia,Centro,Número de Electores Esperados.,Número de Electores escrutados.,Número de Votos Escrutados.,Número Total de Votantes que votaron realmente.,Número total de Votos Válidos.,Número total de Votos Nulos.,Número de Actas Esperadas.,Número de Actas Procesadas.,ORLANDO CHIRINO,MARIA BOLIVAR,LUIS REYES,REINA SEQUERA,HENRIQUE CAPRILES RADONSKI,HUGO CHAVEZ
EDO. BOLIVAR,MP. BLVNO ANGOSTURA,CM. CIUDAD PIAR,ESCUELA ESTADAL JOSE MANUEL AGOSTO MENDEZ,N/A,392,221,221,219,2,N/A,1,0,0,0,1,52,166
EDO. BOLIVAR,MP. BLVNO ANGOSTURA,CM. CIUDAD PIAR,ESCUELA INTEGRAL BOLIBARIANA PUEBLO GURI,N/A,2527,1843,1843,1811,32,N/A,5,1,1,3,9,867,930
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,UNIDAD EDUCATIVA NACIONAL CANAIMA,N/A,703,292,292,284,8,N/A,2,0,0,1,0,77,206
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,CASA DE LA CULTURA LUCAS FERNANDEZ PEÑA,N/A,1862,1251,1251,1220,31,N/A,4,0,0,0,9,584,627
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,SEDE MISION BUENA VISTA WAIPARU,N/A,201,158,158,154,4,N/A,1,1,0,1,1,13,138
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA NACIONAL UNITARIA,N/A,396,275,275,264,11,N/A,1,1,1,1,0,40,221
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA NACIONAL UNITARIA SIN NUMERO,N/A,923,370,370,362,8,N/A,2,2,1,2,2,53,302
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA CONCENTRADA NERI 486,N/A,186,95,95,95,0,N/A,1,0,0,0,0,36,59
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,UNIDAD EDUCATIVA COMERCIAL NICOLAS MESA,N/A,1752,1187,1187,1164,23,N/A,3,0,2,0,6,606,550
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA  MANAKRI,N/A,1072,796,796,764,32,N/A,2,0,1,1,3,311,448
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA BASICA NER. PARAITEPUY DE RORAIMA,N/A,174,134,134,134,0,N/A,1,0,0,0,0,33,101
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA BASICA NACIONAL KANAVAYEN,N/A,725,467,467,449,18,N/A,2,2,0,2,15,128,302
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA NACIONAL BASICA  DOCTOR JUAN DE HOLQUINST,N/A,2046,1334,1334,1304,30,N/A,4,1,0,1,10,642,650
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,OFICINA  NACIONAL DE IDENTIFICACIÒN Y EXTRANJERIA DE SANTA ELENA DE UAIREN,N/A,902,632,632,605,27,N/A,2,2,0,2,3,318,280
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA CONCENTRADA APOIPO NERI 486,N/A,296,185,185,182,3,N/A,1,3,0,0,4,15,160
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA NACIONAL CONCENTRADA NERI MAPAURI,N/A,222,141,141,135,6,N/A,1,0,0,1,3,8,123
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA BASICA NUMERO 486 SAN ANTONIO MORICHAL,N/A,253,212,212,210,2,N/A,1,0,0,0,2,66,142
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA NACIONAL CONCENTRADA NUMERO 1081 URIMAN,N/A,811,183,183,172,11,N/A,2,0,0,2,1,35,134
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA NACIONAL CONCENTRADA MIXTA SIN NUMERO Nº 169,N/A,611,470,470,458,12,N/A,2,0,1,2,12,143,300
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA BRISAS DE UAIREN,N/A,945,723,723,706,17,N/A,2,1,1,0,4,400,300
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,UNIDAD EDUCATIVA ESCUELA NACIONAL GRANJA WONKEN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,UNIDAD EDUCATIVA MUNICIPAL FRANCISCO MICHELENA Y ROJAS,N/A,489,372,372,362,10,N/A,1,0,1,1,4,219,137
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA BASICA GRAN SABANA,N/A,430,316,316,306,10,N/A,1,0,0,1,4,101,200
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA INTEGRAL BOLIVARIANA SANTO DOMINGO DE TURASEN,N/A,39,36,36,35,1,N/A,1,0,0,0,1,4,30
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,CHIRICAYEN,N/A,152,141,141,141,0,N/A,1,0,0,0,1,9,131
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA INTEGRAL BOLIVARIANA  WARA,N/A,194,159,159,156,3,N/A,1,0,0,1,0,25,130
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA UNITARIA MAURAK NACIONAL SIN NUMERO,N/A,690,465,465,450,15,N/A,2,2,0,2,9,89,348
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA MISION CAPUCHINO KUANA,N/A,79,38,38,37,1,N/A,1,0,0,0,0,1,36
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,UNIDAD EDUCATIVA INTEGRAL SANTA RITA,N/A,503,356,356,351,5,N/A,1,0,0,0,2,192,157
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA UNITARIA EULOGIO DE VILLARRIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,ESCUELA NACIONAL WARIWANTEY,N/A,257,174,174,172,2,N/A,1,2,1,0,3,33,133
EDO. BOLIVAR,MP. GRAN SABANA,CM. SANTA ELENA DE UAIREN,CASA COMUNAL KEWEY I,N/A,947,700,700,682,18,N/A,2,0,3,1,0,277,401
EDO. BOLIVAR,MP. GRAN SABANA,PQ. IKABARU,ESCUELA NACIONAL EDUCACIONAL CONCENTRADA SIN NUMERO PARKUPI,N/A,178,102,102,100,2,N/A,1,1,0,0,3,23,73
EDO. BOLIVAR,MP. GRAN SABANA,PQ. IKABARU,ESCUELA BASICA NER. NUMERO 486,N/A,278,152,152,149,3,N/A,1,0,0,0,0,36,113
EDO. BOLIVAR,MP. GRAN SABANA,PQ. IKABARU,ESCUELA NACIONAL CONCENTRADA SIN  NUMERO 172,N/A,1044,467,467,457,10,N/A,2,0,0,1,0,226,230
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA UNITARIA MIXTA NUMERO 152,N/A,507,352,352,340,12,N/A,1,0,0,0,2,158,180
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,JARDIN DE INFANCIA LA TEJERIA,N/A,251,205,205,200,5,N/A,1,0,0,0,1,81,118
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,UNIDAD EDUCATIVA NACIONAL AEROPUERTO,N/A,646,509,509,498,11,N/A,2,0,0,0,1,203,294
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA BASICA RURAL UNITARIA SANTA BARBARA,N/A,211,124,124,121,3,N/A,1,0,0,0,3,77,41
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA ESTADAL BASICA JOSE MARIA EMAZABEL,N/A,2195,1692,1692,1650,42,N/A,4,0,0,1,12,898,739
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,PREPARATORIA DIVINO NIÑO,N/A,1012,774,774,754,20,N/A,2,0,0,2,5,434,313
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA BASICA CARMITA RAVAGO,N/A,2229,1741,1741,1680,61,N/A,4,1,0,1,11,702,965
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,UNIDAD EDUCATIVA DALLA ACOSTA,N/A,3240,2511,2511,2440,71,N/A,6,0,1,0,14,1395,1030
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,JARDIN DE INFANCIA TORIBIO MUÑOZ,N/A,532,438,438,430,8,N/A,1,0,0,0,3,189,238
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA NACIONAL UNITARIA NUMERO 155,N/A,733,608,608,594,14,N/A,2,0,0,0,4,266,324
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA ESTADAL UNITARIA  240,N/A,283,213,213,203,10,N/A,1,0,0,1,0,95,107
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,UNIDAD EDUCATIVA NACIONAL EDUARDO OXFORD,N/A,2177,1679,1679,1654,25,N/A,4,1,1,0,12,973,667
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA ESTADAL UNITARIA NUMERO 189,N/A,88,58,58,55,3,N/A,1,0,0,0,0,40,15
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA ESTADAL BASICA SIN NUMERO AGUA CLARA,N/A,379,237,237,229,8,N/A,1,0,0,1,0,93,135
EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA  ESTADAL NUMERO 311, MODESTO VILLALOBOS,N/A,1055,844,844,817,27,N/A,2,0,0,1,7,462,347
EDO. BOLIVAR,MP. ROSCIO,PQ. SALOM,ESCUELA CONCENTRADA RURAL 281 314 1282,N/A,955,728,728,695,33,N/A,2,0,0,1,6,292,396
EDO. BOLIVAR,MP. ROSCIO,PQ. SALOM,ESCUELA CONCENTRADA RURAL NUMERO 301 SIN NUMERO,N/A,465,372,372,361,11,N/A,1,0,0,0,0,242,119
EDO. BOLIVAR,MP. CEDE#O,PQ. LA URBANA,ESCUELA BASICA SIN NUMERO,N/A,498,314,314,311,3,N/A,1,0,0,1,2,50,258
EDO. BOLIVAR,MP. CEDE#O,PQ. LA URBANA,ESCUELA ESTADAL BASICA JOSE MIGUEL BIEROLD,N/A,1250,887,887,880,7,N/A,3,0,0,0,0,298,582
EDO. BOLIVAR,MP. CEDE#O,PQ. LA URBANA,ESCUELA BASICA NACIONAL UNITARIA BOLIVARIANA COLORADO,N/A,47,40,40,40,0,N/A,1,0,0,0,0,0,40
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA ESTADAL CONCENTRADA MIXTA 197 SIN NUMERO,N/A,279,196,196,195,1,N/A,1,0,0,0,1,69,125
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA BASICA SIMON BOLIVAR,N/A,1231,930,930,911,19,N/A,3,1,0,1,3,296,610
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA BASICA LUCILA PALACIOS,N/A,3069,2284,2284,2226,58,N/A,6,3,0,1,10,580,1632
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA  ESTADAL CONCENTRADA 192 354 Y SIN NUMERO,N/A,270,205,205,204,1,N/A,1,0,0,0,0,33,171
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA NACIONAL BASICA DOCTOR MANUEL SALVADOR GOMEZ,N/A,2591,1927,1927,1885,42,N/A,5,0,1,8,10,774,1092
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA NACIONAL UNITARIA MIXTA NUMERO 101,N/A,276,164,164,162,2,N/A,1,0,0,0,0,7,155
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA NACIONAL CONCENTRADA 328 SIN NUMERO,N/A,485,346,346,336,10,N/A,1,0,0,0,0,87,249
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA ESTADAL BETTY DE HERRERA,N/A,449,318,318,310,8,N/A,1,0,0,0,0,100,210
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA ESTADAL BASICA EL RODEO,N/A,184,106,106,106,0,N/A,1,0,0,0,0,32,74
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,UNIDAD EDUCATIVA ESTADAL JUSEPA,N/A,979,782,782,770,12,N/A,2,0,0,1,2,131,636
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA ESTADAL BASICA RURAL GUANIAMITO,N/A,375,239,239,235,4,N/A,1,0,0,0,1,58,176
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA BARBARA DE LUJAN,N/A,1027,797,797,780,17,N/A,2,0,0,0,3,279,498
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA UNITARIA MIXTA SIN NUMERO,N/A,548,353,353,342,11,N/A,1,1,1,1,0,43,296
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA ESTADAL CONCENTRADA 272 EL TIGRE,N/A,765,413,413,407,6,N/A,2,1,0,0,1,62,343
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,UNIDAD EDUCATIVA BOLIVARIANA CHAVIRIPA,N/A,130,122,122,115,7,N/A,1,0,0,0,0,2,113
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESC.INT.BOLIVARIANA MORICHALITO,N/A,1747,1270,1270,1241,29,N/A,3,0,1,0,2,495,743
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA NACIONAL UNITARIA NUMERO 1475,N/A,496,348,348,346,2,N/A,1,0,0,1,2,34,309
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA NACIONAL CONCENTRADA 329 358,N/A,474,244,244,242,2,N/A,1,0,0,0,3,39,200
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA ESTADAL UNITARIA NUMERO 196,N/A,240,101,101,100,1,N/A,1,0,0,1,0,15,84
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA ESTADAL UNITARIA NUMERO 195,N/A,99,65,65,65,0,N/A,1,0,0,0,1,17,47
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,COLEGIO TOMAS DE HERES,N/A,683,534,534,529,5,N/A,2,0,0,1,4,207,317
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA NACIONAL UNITARIA NUMERO 100 Y SIN NUMERO,N/A,340,222,222,220,2,N/A,1,0,0,1,1,38,180
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,LICEO NACIONAL LUCILA PALACIOS,N/A,589,482,482,474,8,N/A,1,0,0,0,2,94,378
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,UNIDAD EDUCATIVA MANUEL CEDEÑO,N/A,2490,1779,1779,1751,28,N/A,5,1,0,1,9,634,1106
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA ESTADAL BOLIVARIANA EL RINCON,N/A,1716,1225,1225,1190,35,N/A,3,0,0,1,6,434,749
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA BASICA MANUEL MANRIQUE,N/A,2979,2193,2193,2147,46,N/A,6,0,0,2,12,831,1302
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,UNIDAD EDUCATIVA ESTADAL LA TEJA,N/A,387,311,311,304,7,N/A,1,0,1,1,0,105,197
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA BASICA ROMULO GALLEGOS,N/A,2809,2020,2020,1963,57,N/A,5,0,0,1,8,381,1573
EDO. BOLIVAR,MP. CEDE#O,CM. CAICARA DEL ORINOCO,ESCUELA ESTADAL CONCENTRADA 149 SIN NUMERO,N/A,475,206,206,201,5,N/A,1,0,0,0,3,31,167
EDO. BOLIVAR,MP. CEDE#O,PQ. GUANIAMO,ESCUELA MUNICIPAL UNITARIA SIN NUMERO,N/A,115,35,35,35,0,N/A,1,0,0,0,0,13,22
EDO. BOLIVAR,MP. CEDE#O,PQ. GUANIAMO,ESCUELA EL MILAGRO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EDO. BOLIVAR,MP. CEDE#O,PQ. GUANIAMO,ESCUELA CONCENTRADA MIXTA LA SALVACION,N/A,313,127,127,126,1,N/A,1,0,0,0,0,50,76
EDO. BOLIVAR,MP. CEDE#O,PQ. GUANIAMO,ESCUELA INTEGRAL BOLIVARIANA RIMO AJE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EDO. BOLIVAR,MP. CEDE#O,PQ. PIJIGUAOS,ESCUELA BASICA RURAL LA IGUANITA,N/A,122,83,83,82,1,N/A,1,0,0,0,0,7,75
EDO. BOLIVAR,MP. CEDE#O,PQ. PIJIGUAOS,ESCUELA BASICA RURAL TIERRA BLANCA,N/A,145,70,70,66,4,N/A,1,0,0,0,0,6,60
EDO. BOLIVAR,MP. CEDE#O,PQ. PIJIGUAOS,ESCUELA BASICA MUNICIPAL EL POTRERO,N/A,236,164,164,158,6,N/A,1,1,0,1,0,32,124
EDO. BOLIVAR,MP. CEDE#O,PQ. PIJIGUAOS,ESCUELA INTEGRAL BOLIVARIANA BATALLA DE PICHINCHA,N/A,163,138,138,138,0,N/A,1,0,0,0,0,14,124
EDO. BOLIVAR,MP. CEDE#O,PQ. PIJIGUAOS,ESCUELA UNITARIA MIXTA NUMERO 265 GARZONCITO DE ORO,N/A,191,109,109,101,8,N/A,1,0,0,0,0,17,84
